StateAbbreviation,AreaCurrentPercent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,Name,AreaMiles,MapDate
CA,84.11,"133,019.86","32,444,465.00",87.09,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-06-12
CA,58.89,"93,138.77","15,396,527.58",41.33,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-06-12
CA,22.60,"35,735.93","1,958,027.69",5.26,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-06-12
CA,84.11,"133,019.86","32,444,465.00",87.09,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-06-19
CA,59.51,"94,109.34","15,467,683.73",41.52,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-06-19
CA,22.60,"35,735.93","1,958,027.69",5.26,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-06-19
CA,84.11,"133,019.86","32,444,465.00",87.09,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-06-26
CA,59.51,"94,109.34","15,467,683.73",41.52,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-06-26
CA,22.76,"36,000.93","1,959,198.18",5.26,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-06-26
CA,84.12,"133,032.72","32,355,872.57",86.85,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-07-03
CA,59.77,"94,529.77","15,290,766.52",41.04,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-07-03
CA,22.92,"36,254.04","1,976,525.20",5.31,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-07-03
CA,84.12,"133,032.72","32,355,872.57",86.85,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-07-10
CA,59.74,"94,473.29","15,288,873.27",41.04,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-07-10
CA,22.92,"36,254.04","1,976,525.20",5.31,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-07-10
CA,84.12,"133,032.72","32,355,872.57",86.85,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-07-17
CA,59.74,"94,473.29","15,288,873.27",41.04,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-07-17
CA,22.92,"36,254.04","1,976,525.20",5.31,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-07-17
CA,88.36,"139,738.92","32,961,898.17",88.48,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-07-24
CA,63.80,"100,906.04","15,906,258.59",42.70,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-07-24
CA,26.85,"42,456.72","2,492,405.66",6.69,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-07-24
CA,0.29,457.69,"2,073.72",0.01,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-07-24
CA,88.36,"139,738.92","32,961,898.17",88.48,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-07-31
CA,63.80,"100,906.04","15,906,258.59",42.70,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-07-31
CA,23.60,"37,330.60","1,986,472.38",5.33,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-07-31
CA,0.29,457.69,"2,073.72",0.01,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-07-31
CA,88.36,"139,738.92","32,961,898.17",88.48,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-08-07
CA,63.80,"100,906.04","15,906,258.59",42.70,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-08-07
CA,23.31,"36,865.81","1,963,381.13",5.27,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-08-07
CA,0.29,457.69,"2,073.72",0.01,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-08-07
CA,88.70,"140,276.84","33,012,483.33",88.61,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-08-14
CA,63.84,"100,963.85","15,910,548.69",42.71,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-08-14
CA,23.31,"36,865.81","1,963,381.13",5.27,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-08-14
CA,0.29,457.69,"2,073.72",0.01,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-08-14
CA,88.70,"140,276.82","33,012,128.63",88.61,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-08-21
CA,69.20,"109,446.21","16,907,490.49",45.38,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-08-21
CA,23.30,"36,843.27","1,775,585.67",4.77,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-08-21
CA,0.29,457.69,"2,073.72",0.01,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-08-21
CA,88.26,"139,578.28","32,856,016.44",88.19,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-08-28
CA,69.44,"109,816.49","17,036,594.60",45.73,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-08-28
CA,23.05,"36,449.16","1,738,721.34",4.67,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-08-28
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-08-28
CA,88.26,"139,577.13","32,893,531.47",88.30,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-09-04
CA,69.28,"109,572.55","16,959,767.22",45.52,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-09-04
CA,22.76,"35,991.16","1,754,903.50",4.71,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-09-04
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-09-04
CA,88.26,"139,577.13","32,893,531.47",88.30,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-09-11
CA,69.13,"109,331.20","16,886,835.61",45.33,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-09-11
CA,22.31,"35,284.66","1,714,116.02",4.60,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-09-11
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-09-11
CA,88.05,"139,256.68","32,750,484.69",87.91,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-09-18
CA,69.09,"109,263.71","16,849,421.16",45.23,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-09-18
CA,22.27,"35,217.01","1,703,229.12",4.57,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-09-18
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-09-18
CA,88.05,"139,256.68","32,750,484.69",87.91,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-09-25
CA,69.41,"109,773.12","17,457,381.43",46.86,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-09-25
CA,22.27,"35,217.01","1,703,229.12",4.57,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-09-25
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-09-25
CA,88.06,"139,260.72","32,750,532.04",87.91,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-10-02
CA,69.41,"109,773.12","17,457,381.43",46.86,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-10-02
CA,21.98,"34,754.48","1,680,075.06",4.51,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-10-02
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-10-02
CA,93.36,"147,641.96","33,210,398.25",89.15,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-10-09
CA,69.57,"110,026.87","17,938,421.01",48.15,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-10-09
CA,21.98,"34,754.48","1,680,075.06",4.51,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-10-09
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-10-09
CA,93.36,"147,653.72","33,236,405.21",89.22,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-10-16
CA,68.48,"108,292.10","17,693,916.42",47.50,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-10-16
CA,19.10,"30,205.09","1,400,369.67",3.76,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-10-16
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-10-16
CA,93.25,"147,468.84","33,232,225.66",89.20,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-10-23
CA,68.48,"108,305.55","17,694,011.58",47.50,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-10-23
CA,19.10,"30,205.09","1,400,369.67",3.76,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-10-23
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-10-23
CA,93.27,"147,512.41","33,290,046.62",89.36,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-10-30
CA,68.48,"108,305.55","17,694,011.58",47.50,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-10-30
CA,19.10,"30,205.09","1,400,369.67",3.76,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-10-30
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-10-30
CA,92.81,"146,780.35","33,283,637.36",89.34,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-11-06
CA,67.75,"107,144.48","17,670,692.21",47.43,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-11-06
CA,19.10,"30,205.09","1,400,369.67",3.76,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-11-06
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-11-06
CA,92.81,"146,780.35","33,283,637.36",89.34,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-11-13
CA,66.37,"104,962.84","17,616,891.51",47.29,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-11-13
CA,19.10,"30,205.09","1,400,369.67",3.76,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-11-13
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-11-13
CA,95.18,"150,518.12","37,015,472.97",99.36,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-11-20
CA,67.67,"107,019.14","19,704,425.91",52.89,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-11-20
CA,21.61,"34,182.64","1,443,323.41",3.87,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-11-20
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-11-20
CA,93.23,"147,443.17","36,867,987.02",98.96,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-11-27
CA,70.47,"111,449.46","27,131,508.17",72.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-11-27
CA,28.16,"44,536.85","3,056,017.79",8.20,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-11-27
CA,1.14,"1,809.66","7,966.75",0.02,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-11-27
CA,76.85,"121,540.42","33,671,762.89",90.38,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-12-04
CA,59.36,"93,874.78","20,215,576.97",54.26,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-12-04
CA,26.59,"42,058.60","2,996,066.58",8.04,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-12-04
CA,0.05,79.66,344.98,0.00,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-12-04
CA,69.06,"109,210.53","27,415,318.34",73.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-12-11
CA,57.94,"91,634.41","19,100,757.57",51.27,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-12-11
CA,26.59,"42,058.60","2,996,066.58",8.04,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-12-11
CA,0.05,79.66,344.98,0.00,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-12-11
CA,69.06,"109,210.53","27,415,318.34",73.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-12-18
CA,56.19,"88,861.14","18,719,279.50",50.25,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-12-18
CA,26.15,"41,350.24","2,921,963.85",7.84,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-12-18
CA,0.05,79.66,344.98,0.00,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-12-18
CA,69.06,"109,210.53","27,415,318.34",73.59,0.00,0.00,1,1,D0  ,California,"158,147.87",2012-12-25
CA,56.19,"88,861.14","18,719,279.50",50.25,0.00,0.00,1,2,D1  ,California,"158,147.87",2012-12-25
CA,25.22,"39,892.14","2,774,557.88",7.45,0.00,0.00,1,3,D2  ,California,"158,147.87",2012-12-25
CA,0.05,79.66,344.98,0.00,0.00,0.00,1,4,D3  ,California,"158,147.87",2012-12-25
CA,68.25,"107,937.47","27,401,401.00",73.55,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-01-01
CA,55.32,"87,488.33","18,709,080.56",50.22,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-01-01
CA,22.50,"35,588.17","2,751,088.44",7.38,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-01-01
CA,67.58,"106,878.47","27,355,286.66",73.43,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-01-08
CA,55.02,"87,014.58","18,649,018.34",50.06,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-01-08
CA,21.37,"33,796.94","2,741,776.29",7.36,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-01-08
CA,65.80,"104,063.66","25,651,204.32",68.85,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-01-15
CA,53.58,"84,727.85","18,176,682.31",48.79,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-01-15
CA,21.57,"34,106.89","2,843,194.43",7.63,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-01-15
CA,65.80,"104,063.66","25,651,204.32",68.85,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-01-22
CA,53.58,"84,727.85","18,176,682.31",48.79,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-01-22
CA,21.57,"34,106.89","2,843,194.43",7.63,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-01-22
CA,65.80,"104,063.66","25,651,204.32",68.85,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-01-29
CA,47.18,"74,621.69","9,038,277.79",24.26,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-01-29
CA,21.57,"34,106.89","2,843,194.43",7.63,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-01-29
CA,65.80,"104,063.66","25,651,204.32",68.85,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-02-05
CA,47.18,"74,621.69","9,038,277.79",24.26,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-02-05
CA,21.57,"34,106.89","2,843,194.43",7.63,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-02-05
CA,65.47,"103,539.17","25,650,098.92",68.85,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-02-12
CA,47.18,"74,621.69","9,038,277.79",24.26,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-02-12
CA,23.72,"37,514.65","3,287,632.43",8.82,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-02-12
CA,84.55,"133,715.82","33,326,784.82",89.46,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-02-19
CA,47.18,"74,621.69","9,038,277.79",24.26,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-02-19
CA,23.72,"37,514.65","3,287,632.43",8.82,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-02-19
CA,99.98,"158,110.14","37,208,833.79",99.88,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-02-26
CA,47.13,"74,529.69","9,015,526.30",24.20,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-02-26
CA,26.96,"42,638.25","3,977,937.53",10.68,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-02-26
CA,99.97,"158,103.63","37,193,154.44",99.84,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-03-05
CA,47.37,"74,921.72","9,246,763.66",24.82,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-03-05
CA,26.96,"42,638.25","3,977,937.53",10.68,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-03-05
CA,84.37,"133,426.25","36,027,046.94",96.71,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-03-12
CA,46.23,"73,113.72","8,776,295.21",23.56,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-03-12
CA,24.19,"38,249.69","3,432,287.37",9.21,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-03-12
CA,87.15,"137,820.09","36,100,374.51",96.90,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-03-19
CA,48.38,"76,505.78","8,910,659.61",23.92,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-03-19
CA,24.19,"38,249.69","3,432,287.37",9.21,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-03-19
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-03-26
CA,48.38,"76,505.78","8,910,659.61",23.92,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-03-26
CA,24.22,"38,298.80","3,434,123.55",9.22,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-03-26
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-04-02
CA,48.38,"76,505.78","8,910,659.61",23.92,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-04-02
CA,24.22,"38,298.80","3,434,123.55",9.22,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-04-02
CA,97.16,"153,658.25","37,114,237.18",99.62,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-04-09
CA,48.39,"76,533.73","8,911,741.53",23.92,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-04-09
CA,23.22,"36,722.46","3,428,848.85",9.20,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-04-09
CA,97.16,"153,658.25","37,114,237.18",99.62,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-04-16
CA,48.39,"76,533.73","8,911,741.53",23.92,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-04-16
CA,23.22,"36,722.46","3,428,848.85",9.20,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-04-16
CA,97.16,"153,658.45","37,114,047.93",99.62,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-04-23
CA,63.42,"100,298.41","24,297,213.67",65.22,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-04-23
CA,30.00,"47,448.37","6,629,686.83",17.80,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-04-23
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-04-30
CA,64.30,"101,681.43","25,013,941.02",67.14,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-04-30
CA,32.82,"51,907.60","7,176,062.63",19.26,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-04-30
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-05-07
CA,98.16,"155,237.28","36,811,079.80",98.81,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-05-07
CA,46.25,"73,147.17","10,117,937.32",27.16,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-05-07
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-05-14
CA,98.16,"155,237.28","36,811,079.80",98.81,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-05-14
CA,46.25,"73,147.17","10,117,937.32",27.16,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-05-14
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-05-21
CA,98.16,"155,237.28","36,811,079.80",98.81,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-05-21
CA,46.25,"73,147.17","10,117,937.32",27.16,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-05-21
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-05-28
CA,98.16,"155,237.28","36,811,079.80",98.81,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-05-28
CA,46.25,"73,147.17","10,117,937.32",27.16,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-05-28
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-06-04
CA,98.16,"155,237.28","36,811,079.80",98.81,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-06-04
CA,53.64,"84,836.44","22,131,756.33",59.41,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-06-04
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-06-11
CA,98.16,"155,233.43","36,810,430.59",98.81,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-06-11
CA,53.54,"84,673.60","22,084,315.82",59.28,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-06-11
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-06-18
CA,98.21,"155,313.98","36,812,689.71",98.82,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-06-18
CA,67.07,"106,071.97","22,405,738.65",60.14,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-06-18
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-06-25
CA,98.21,"155,313.98","36,812,689.71",98.82,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-06-25
CA,92.61,"146,458.01","33,818,757.72",90.78,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-06-25
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-07-02
CA,98.23,"155,344.79","36,817,584.50",98.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-07-02
CA,92.70,"146,601.68","33,783,996.93",90.69,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-07-02
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-07-09
CA,98.23,"155,344.79","36,817,584.50",98.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-07-09
CA,92.70,"146,601.68","33,783,996.93",90.69,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-07-09
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-07-16
CA,98.23,"155,344.79","36,817,584.50",98.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-07-16
CA,93.96,"148,599.64","33,896,859.43",90.99,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-07-16
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-07-23
CA,98.23,"155,344.79","36,817,584.50",98.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-07-23
CA,93.96,"148,599.64","33,896,859.43",90.99,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-07-23
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-07-30
CA,98.23,"155,343.03","36,817,516.28",98.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-07-30
CA,93.86,"148,432.62","33,885,065.17",90.96,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-07-30
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-08-06
CA,98.23,"155,343.03","36,817,516.28",98.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-08-06
CA,93.86,"148,432.62","33,885,065.17",90.96,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-08-06
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-08-13
CA,98.23,"155,343.03","36,817,516.28",98.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-08-13
CA,93.86,"148,432.62","33,885,065.17",90.96,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-08-13
CA,11.36,"17,960.30","2,546,738.35",6.84,0.00,0.00,1,4,D3  ,California,"158,147.87",2013-08-13
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-08-20
CA,98.23,"155,343.03","36,817,516.28",98.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-08-20
CA,93.86,"148,432.62","33,885,065.17",90.96,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-08-20
CA,11.36,"17,960.30","2,546,738.35",6.84,0.00,0.00,1,4,D3  ,California,"158,147.87",2013-08-20
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-08-27
CA,98.23,"155,343.03","36,817,516.28",98.83,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-08-27
CA,93.86,"148,432.62","33,885,065.17",90.96,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-08-27
CA,11.36,"17,960.30","2,546,738.35",6.84,0.00,0.00,1,4,D3  ,California,"158,147.87",2013-08-27
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-09-03
CA,97.08,"153,533.54","36,672,482.48",98.44,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-09-03
CA,92.94,"146,976.76","33,737,871.47",90.56,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-09-03
CA,11.36,"17,960.30","2,546,738.35",6.84,0.00,0.00,1,4,D3  ,California,"158,147.87",2013-09-03
CA,100.00,"158,147.87","37,253,956.41",100.00,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-09-10
CA,97.08,"153,533.54","36,672,482.48",98.44,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-09-10
CA,92.94,"146,976.76","33,737,871.47",90.56,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-09-10
CA,11.36,"17,960.30","2,546,738.35",6.84,0.00,0.00,1,4,D3  ,California,"158,147.87",2013-09-10
CA,97.37,"153,994.59","36,753,954.13",98.66,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-09-17
CA,96.04,"151,879.72","36,449,232.72",97.84,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-09-17
CA,89.84,"142,075.99","33,979,243.38",91.21,0.00,0.00,1,3,D2  ,California,"158,147.87",2013-09-17
CA,11.36,"17,960.30","2,546,738.35",6.84,0.00,0.00,1,4,D3  ,California,"158,147.87",2013-09-17
CA,97.37,"153,994.59","36,753,954.13",98.66,0.00,0.00,1,1,D0  ,California,"158,147.87",2013-09-24
CA,96.04,"151,879.72","36,449,232.72",97.84,0.00,0.00,1,2,D1  ,California,"158,147.87",2013-09-24
